node_id,node_name,model,skill,source_url,list_page_url,detail_url,company_name,brand,vehicle_model,main_products,fit_export,quality_system,region,contact_action,website,address,company_intro,fit_situation,export_situation,certificates,company_type,org_code,established_date,registered_capital,employees_count,legal_representative,news_summary,status,error_message
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35240880/,深圳市豪鹏科技股份有限公司,,,,,,,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35315374/,湖北一特新能源有限公司,,,,,,湖北一特新能源有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35314717/,河南华创智能装备制造有限责任公司,,,,,,河南华创智能装备制造有限责任公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35314792/,明创佳联（浙江）新能源科技有限公司,,,,,,浙江）新能源科技有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35314954/,中碳未来电池技术（浙江）有限公司,,,,,,浙江）有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35314688/,广东粤泰新能源科技有限公司,,,,,,广东粤泰新能源科技有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35356205/,重庆双福新材料科技有限公司,,,,,,重庆双福新材料科技有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35318693/,深圳市一零电力设备有限责任公司,,,,,,,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155.html,http://i.gasgoo.com/supplier/35314681/,赣州江钛新能源科技有限公司,,,,,,,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155-con-45/index-2.html,http://i.gasgoo.com/supplier/35477206/,辰致安奇（重庆）循环科技有限公司,,,,,,重庆）循环科技有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155-con-45/index-2.html,http://i.gasgoo.com/supplier/35458727/,湖北睿派新能源科技有限公司,,,,,,湖北睿派新能源科技有限公司,查看,,,,,,,,,,,,,,success,
,电池回收,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-2155.html,https://i.gasgoo.com/supplier/c-2155-con-45/index-2.html,http://i.gasgoo.com/supplier/35454991/,迪一远景新能源动力科技（无锡）有限公司,,,,,,,查看,,,,,,,,,,,,,,success,
