crawl_type,business_entity,model,skill,source_url,page_url,page_title,text_sample,status,error_message,level1_url,level2_url,level3_url,supplier_url,level1_title,level2_title,level3_title,supply_chain_info
增量,供应商,,playwright-script,https://kunshandaya.cn.gasgoo.com/,https://kunshandaya.cn.gasgoo.com/,,,failed,https://kunshandaya.cn.gasgoo.com/ -> HTTP 468,,,,https://kunshandaya.cn.gasgoo.com/,,,,"2026/4/24 22:50:58 | 尝试详情变体[1/1]：https://kunshandaya.cn.gasgoo.com/ | 2026/4/24 22:50:58 | 详情变体[1] 直接使用 Playwright 抓取 | 2026/4/24 22:51:06 | Playwright会话：ephemeral-fallback，profile=chrome:Default，fallback=browserType.launchPersistentContext: Target page, context or browser has been closed
Browser logs:

<launching> C:\Program Files\Google\Chrome\Application\chrome.exe --disable-field-trial-config --disable-background-networking --disable-background-timer-throttling --disable-backgrounding-occlud"
