node_id,node_name,model,skill,source_url,list_page_url,detail_url,supplier_profile_url,company_name,brand,vehicle_model,main_products,fit_export,quality_system,region,contact_action,website,address,company_intro,fit_situation,export_situation,certificates,company_type,org_code,established_date,registered_capital,employees_count,legal_representative,news_summary,status,error_message
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35009823/,http://i.gasgoo.com/supplier/35009823/,潍坊市瑞沃汽车部件有限公司,,,转向器,,,山东省潍坊市,查看,,,,,,,,,2003-03-03,50万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404193/,http://i.gasgoo.com/supplier/35404193/,中车南京浦镇车辆有限公司,,,燃油箱,,,江苏省南京市,查看,,,,,,,,,2007-06-27,510454万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35210001/,http://i.gasgoo.com/supplier/35210001/,新乡航空工业（集团）有限公司,,,滤清器,,,河南省新乡市,查看,,,,,,,,,2004-10-27,42800万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35311534/,http://i.gasgoo.com/supplier/35311534/,江兴（淮安）汽车部件有限公司,,,转向执行总成,,,江苏省淮安市,查看,,,,,,,,,2012-11-07,3100万,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404167/,http://i.gasgoo.com/supplier/35404167/,成都吉通汽车零部件有限责任公司,,,转向轴&转向管柱,,,四川省成都市,查看,,,,,,,,,2009-10-22,18000万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/102965/,http://i.gasgoo.com/supplier/102965/,江苏格尔顿传动有限公司,,,转向管柱,,,江苏省泰州市,查看,,,,,,,,,2004-11-04,1800万,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404162/,http://i.gasgoo.com/supplier/35404162/,重庆兰格汽车工业有限公司,,,转向器总成,,,重庆市,查看,,,,,,,,,2012-02-06,10000万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404173/,http://i.gasgoo.com/supplier/35404173/,湖北荆安汽车零部件有限公司,,,转向器总成,,,湖北省荆州市,查看,,,,,,,,,2014-08-25,10000万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35218380/,http://i.gasgoo.com/supplier/35218380/,豫北转向系统（湖北）有限公司,,,商用车转向系统总成 配套客户： 东风商用车、东风乘用车、东风股份、东风裕隆、神龙公司、康明斯、北汽福田、奇瑞、比亚迪等,,,湖北省咸宁市,查看,,,,,,,,,2014-03-27,9628.20万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404146/,http://i.gasgoo.com/supplier/35404146/,昆山天技汽车部件有限公司,,,变速器总成,,,江苏省苏州市,查看,,,,,,,,,2010-09-13,1308万,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35347649/,http://i.gasgoo.com/supplier/35347649/,福建富得巴机电实业有限公司,,,电机转轴（包括新能源驱动电机轴,,,福建省福州市,查看,,,,,,,,,2011-3-7,8000万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404157/,http://i.gasgoo.com/supplier/35404157/,荆州精湛机械有限公司,,,转向器总成,,,湖北省荆州市,查看,,,,,,,,,2008-04-15,7600万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404150/,http://i.gasgoo.com/supplier/35404150/,太仓星盛汽车零部件制造有限公司,,,转向器总成,,,江苏省苏州市,查看,,,,,,,,,2008-03-03,1000万,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404188/,http://i.gasgoo.com/supplier/35404188/,青岛润成车辆配件有限公司,,,发动机支架,,,山东省青岛市,查看,,,,,,,,,2003-02-21,6000万人民币,,,,success,
1363,转向器,gpt-5.4,web-access,https://i.gasgoo.com/supplier/c-301.html,https://i.gasgoo.com/supplier/c-1929.html,http://i.gasgoo.com/supplier/35404176/,http://i.gasgoo.com/supplier/35404176/,长葛市富兴汽配有限公司,,,发动机支架,,,河南省许昌市,查看,,,,,,,,,2001-03-09,6000万人民币,,,,success,
